,LAT,LON,INCOME,MEDIAN,STDEV
18554,40.6221849,-74.2973595,104640,300000,58488
18555,40.6107503,-74.3321464,126461,119129,76320
18556,40.6589891,-74.3601643,152792,300000,88393
18557,40.634848600000005,-74.3326824,163037,300000,80806
18558,40.6651431,-74.296068,103040,300000,61463
18559,40.6549994,-74.2976027,91617,82249,60595
18560,40.7105886,-74.31493359999999,117927,300000,60705
18561,40.6895993,-74.3195474,60749,26859,71639
18562,39.6775104,-74.9792522,77137,71611,52540
18563,40.7017136,-74.3727865,159963,176204,82995
18564,40.6940706,-74.39952779999999,137386,118134,90044
18565,40.671940500000005,-74.4131691,156657,165438,77658
18566,40.6807216,-74.3602919,153091,175655,89371
18567,40.655395500000004,-74.3824055,127810,300000,60836
18568,40.6417004,-74.3856756,123452,112068,86241
18569,40.6294966,-74.41290129999999,68847,58327,54444
18570,40.6178579,-74.4085554,77696,56504,61938
18571,40.6013324,-74.44131690000002,60550,42979,47824
18572,40.6063965,-74.4059678,47610,26895,48206
18573,39.662751799999995,-75.1569719,85024,70653,65117
18574,40.691837799999995,-75.1959475,57513,56673,31434
18575,41.001573799999996,-75.00268170000001,103456,300000,54728
18576,40.9064787,-75.0126047,100525,103516,58211
18577,40.8434032,-74.8366896,79758,300000,59791
18578,40.8211895,-75.0307664,67493,300000,37546
18579,40.7477011,-75.122777,99307,90424,68223
18580,40.7090304,-75.045879,99769,300000,58415
18581,40.6364833,-75.1749057,71763,62259,46020
18582,40.749771,-74.0584537,67357,61639,56362
18583,40.7381021,-74.0470562,66956,58967,50416
18584,40.8214799,-73.98655620000001,67511,50230,56918
18585,40.726646,-74.0731509,74259,60586,60535
18586,40.7144211,-74.07656440000001,30500,17415,38241
18587,40.7059706,-74.0913631,62504,47676,53352
18588,40.7248712,-74.0583179,103056,94673,64948
18589,40.7190815,-74.0326147,160719,168079,75604
18590,40.659417600000005,-74.09459770000001,77248,68219,51279
18591,40.781664299999996,-74.1419758,101152,91504,64409
18592,40.7519652,-74.16220159999999,62746,48694,48427
18593,40.801362299999994,-74.01008829999999,71332,62053,53800
18594,40.796222,-74.012517,64599,56550,44142
18595,40.9464667,-73.99913199999999,112120,107358,66028
18596,40.785974200000005,-74.0212829,44312,32550,38193
18597,40.7689203,-74.03619990000001,48988,34680,46928
18598,40.7771469,-74.0156276,87375,70107,69782
18599,40.742110600000004,-74.0318013,115740,108134,71051
18600,40.7655429,-74.08220159999999,104587,99442,68186
18841,43.810218,-76.02297800000001,54499,37697,48943
18842,42.902021000000005,-78.259113,64770,57765,40606
18843,41.848203000000005,-73.555575,82188,56048,67388
18844,42.070565,-76.16263599999999,73219,54363,55251
18845,40.588013000000004,-73.72936,131519,114157,78333
18846,42.301697,-75.478883,52841,44096,42015
18847,40.606348,-73.64598199999999,110516,91529,71566
18848,41.447173,-74.118707,100299,102874,56742
18849,42.220105,-78.030794,46554,39086,35590
18850,41.068236,-73.954937,123435,115560,76643
18851,43.480862,-75.329636,48744,30120,49269
18852,43.149446000000005,-75.98531,56966,300000,38069
18853,40.939444,-73.82644599999999,166618,188499,84387
18854,42.583882,-77.791523,49572,300000,30354
18855,42.89908,-74.56786899999999,57101,46044,47326
18856,43.134003,-74.48142299999999,62519,41994,54778
18857,42.467675,-76.488417,103670,79328,74957
18858,40.898546,-73.521919,144265,138812,84906
18859,42.171427,-75.85771899999999,78956,69168,54557
18860,43.084579,-75.376112,56797,54115,39674
18861,42.679002000000004,-74.48523399999999,53309,36775,53716
18862,42.802175,-77.70111999999999,88118,74743,62925
18863,40.671987,-73.39386,81303,66593,58967
18864,42.357628000000005,-73.807989,70353,52459,61539
18865,44.716406,-73.396518,79608,300000,58886
18866,44.512052000000004,-75.297688,85971,73180,60953
18867,44.011179,-76.042982,57122,47195,46662
18868,42.763422999999996,-74.133129,67812,300000,52636
18869,40.729308,-73.41420500000001,93730,82140,64884
18870,40.675844,-73.436615,109322,96675,70892
18871,43.11221,-77.487176,55308,46808,43831
18872,43.076803999999996,-78.188908,76405,70770,40678
18873,41.054128999999996,-73.814401,97557,86468,58902
18874,43.099465,-77.443069,78131,300000,52336
18875,40.637142,-73.203324,105935,103487,66101
18876,42.953384,-74.372869,53996,39436,46500
18877,40.903614000000005,-73.302468,136044,117352,84548
18878,42.056055,-79.133687,58274,45972,43214
18879,40.712115000000004,-73.660449,118794,104838,78105
18880,42.46933,-75.322609,61087,38816,59847
18881,43.049244,-74.345815,44894,33838,39540
18882,43.413407,-73.264393,48424,37284,41510
18883,40.864095,-73.363427,102766,86065,74841
18884,42.663379,-77.76666999999999,49589,45917,37799
18885,44.446385,-75.693499,42022,35271,35731
18886,42.972969,-78.679265,92603,87700,61797
18887,40.897658,-73.161536,140932,138770,83016
18888,40.641996,-73.694393,118530,106580,71170
18889,41.91905,-74.033686,119931,93481,74414
18890,42.790135,-77.51479300000001,52816,300000,31297
18891,43.304735,-73.581587,48489,41184,40339
18892,40.621346,-73.75699,61577,48669,49455
18893,42.088508000000004,-79.281097,66200,62644,47821
18894,44.504740000000005,-73.48209399999999,43523,29368,36824
18895,41.930124,-73.996782,54385,39767,48129
18896,41.985217999999996,-73.98975899999999,54304,29971,55971
18897,42.9006,-78.668775,63941,49995,45222
18898,42.978006,-77.990874,58405,41470,51411
18899,40.685751,-73.37159399999999,94240,83659,62758
18900,41.775216,-74.65965,53197,57826,30637
18901,43.082032,-76.12626800000001,50803,44806,37789
18902,41.367090999999995,-73.741535,107540,92752,75217
18903,43.717814000000004,-76.066815,72313,68424,40848
18904,40.680909,-73.449689,117792,110826,71541
18905,41.450288,-74.389639,66288,50195,53599
18906,43.465218,-76.232574,65725,53720,52306
18907,40.882186,-73.558941,146605,146522,83795
18908,41.109477000000005,-74.076972,54476,33851,53913
18909,42.548118,-75.245292,50009,38752,39457
18910,42.976549,-75.58652099999999,61026,47774,47786
18911,42.513963000000004,-73.61075,69415,64438,41634
18912,40.760048,-73.564891,85405,72146,65673
18913,41.141028000000006,-74.029368,30711,22682,28621
18914,42.020016999999996,-76.370402,62956,56516,48893
18915,40.690346000000005,-73.539016,115155,108348,69598
18916,42.345537,-77.66065400000001,72999,58420,51838
18917,43.133853,-76.130571,53629,43505,41945
18918,40.978706,-72.34601500000001,102377,78890,74382
18919,43.33067,-78.704768,57984,55471,42006
18920,43.217634999999994,-77.27933399999999,47392,28001,46716
18921,41.471438,-74.539709,92142,81360,62864
18922,43.060864,-77.22971899999999,50475,37696,40058
18923,41.366952000000005,-73.576503,137645,300000,67056
18924,44.579326,-73.533292,86059,71214,62372
18925,41.609545000000004,-74.296524,54849,36700,52580
18926,41.619788,-74.058596,50805,32502,48147
18927,40.953044,-73.090877,142471,124917,77971
18928,43.5854,-75.341412,42318,30454,35912
18929,43.302212,-75.152526,68429,300000,44590
18930,43.247903,-76.722852,49906,34592,43485
18931,41.928804,-73.91028399999999,69076,46708,64718
18932,42.156032,-77.079167,50541,44451,38909
18933,40.679421999999995,-73.583372,79243,67534,55260
18934,42.389023,-78.25230400000001,43376,37648,26571
18935,40.996564,-72.28964599999999,116759,104216,74675
18936,41.807801,-73.788022,118676,131880,70620
18937,43.06671,-76.75954300000001,51154,38988,37227
18938,42.173212,-77.979508,66943,60110,41180
18939,42.910072,-76.798114,58744,46673,47969
18940,40.889409,-72.455563,101088,71725,81232
18941,42.947282,-76.428488,102162,80010,78964
18942,43.057292,-76.212452,55059,42445,44145
18943,40.681340000000006,-73.623334,120592,119291,67767
18944,41.028908,-73.933288,108148,103064,67953
18945,42.074123,-77.91228199999999,58754,35470,56703
18946,41.111983,-74.141382,91586,79825,64965
18947,40.90905,-73.049144,103109,95647,64000
18948,41.665846,-73.86747700000001,90594,98913,46507
18949,42.797952,-76.110106,59080,46539,46037
18950,40.775169,-73.727975,119998,108232,76650
18951,42.198052000000004,-76.554511,56251,47574,48335
18952,42.653662,-73.934268,91602,80840,58024
18953,43.077194,-75.713656,52891,41693,44961
18954,41.63706,-74.263278,0,0,0
18955,43.216363,-77.4219,48232,36172,40085
18956,43.973622999999996,-75.621561,58658,54392,38904
18957,40.695816,-73.65045400000001,108834,98347,70892
18958,42.637982,-73.594371,96359,300000,59023
18959,42.330568,-75.971618,56782,43173,44985
18960,44.08372,-73.53706,28726,300000,16112
18961,41.576093,-74.485648,63762,51563,51055
18962,43.249552,-79.04222800000001,72638,57895,57371
18963,40.701496899999995,-73.97160229999999,117203,300000,71140
18964,40.6131411,-73.95312390000001,60976,48829,57396
18965,40.6087339,-73.95231740000001,78908,67319,72165
18966,40.7164576,-73.9592358,107738,87129,74714
18967,43.1671427,-74.2612368,56407,51491,37926
18968,40.7219984,-73.95933659999999,103917,63790,84516
18969,40.7262636,-73.9568789,97871,84134,62028
18970,40.730219,-73.957763,82430,66715,63113
18971,40.599266799999995,-73.93688259999999,63115,47371,55345
18972,40.7280487,-73.94883,93687,300000,70996
18973,40.5994398,-73.9515127,62421,37733,61177
18974,40.594074799999994,-73.9586719,61425,46412,55058
18975,40.7235304,-73.9429338,105941,103998,69599
18976,40.5930119,-73.9476257,64312,59703,53338
18977,40.5878962,-73.9362265,61112,46205,55493
18978,43.016001,-74.3628589,58574,45799,42759
18979,40.58394929999999,-73.94909609999999,59083,41558,47790
18980,40.5798725,-73.9557672,45510,26994,53165
18981,40.5923335,-73.93443909999999,58102,38731,49223
18982,40.6109971,-73.9402463,102422,100578,73382
18983,40.619978499999995,-73.93364659999999,56426,37436,49875
18984,40.6090466,-73.92808000000001,115027,300000,72353
18985,40.624995,-73.92720109999999,95720,300000,57236
18986,40.6172158,-73.9191004,79305,81829,50469
18987,40.611250299999995,-73.9170851,120152,300000,67361
18988,40.5932709,-73.8903599,141250,300000,11479
18989,43.0066396,-78.186868,50652,41293,45132
18990,40.6341061,-73.9270557,91837,84828,59123
18991,40.6240357,-73.93579890000001,64949,57834,56929
18992,40.6223292,-73.9431173,131361,123330,82176
18993,40.6214738,-73.9507115,97933,300000,66526
18994,40.6257185,-73.9564859,69672,47416,69541
18995,40.631609399999995,-73.953177,85433,65483,69696
18996,40.6378537,-73.9414429,55551,44269,43742
18997,40.6409778,-73.95369670000001,36339,32427,26014
18998,40.6527602,-73.9576551,46610,38305,35359
18999,40.6576399,-73.9534407,63809,44261,57349
19000,42.3971063,-74.0148155,66160,49502,48029
19001,40.6591131,-73.9445488,64254,54670,48534
19002,40.653453000000006,-73.95130970000001,44590,41979,30938
19003,40.645064700000006,-73.94897320000001,85086,43304,91156
19004,40.641524,-73.9416243,76190,68128,48883
19005,40.642285,-73.92745490000001,61206,48048,50828
19006,40.6486244,-73.9448276,57333,52504,36694
19007,40.811457,-73.9121722,29609,21900,25154
19008,40.654339,-73.92384659999999,64710,35461,63334
19009,40.6536754,-73.9366498,63352,300000,58958
19010,40.661519299999995,-73.93102259999999,68372,60138,54743
19011,40.657488,-73.9206765,51429,37854,52791
19012,42.2765146,-73.85924,68479,52803,49906
19013,40.6569877,-73.9154892,65902,300000,42817
19014,40.658007399999995,-73.9124095,51629,35880,48041
19015,40.666247399999996,-73.91981240000001,27237,24676,22742
19016,40.6713226,-73.9047719,24914,12290,31423
19017,40.6591038,-73.9091012,23169,15346,24605
19018,40.6552406,-73.90634969999999,46750,35570,39000
19019,40.6489251,-73.91901490000001,73003,52876,58133
19020,40.6446169,-73.92327970000001,70976,300000,51312
19021,40.6408221,-73.91168590000001,84895,73363,62611
19022,40.647259999999996,-73.907353,103834,88178,70453
19023,43.0434447,-75.1518554,66619,56587,47474
19024,40.643001899999994,-73.89731529999999,60414,46645,47348
19025,40.6322533,-73.9008897,71182,56531,58828
19026,40.643853,-73.886645,88664,72666,60928
19027,40.6492206,-73.8805957,35440,20205,31163
19028,40.6588417,-73.875959,57144,52769,41312
19029,40.6573142,-73.8842981,35214,19694,37875
19030,40.6637279,-73.8859223,38015,27779,39029
19031,40.6621721,-73.89647070000001,40039,27519,34567
19032,40.6789955,-73.90102850000001,82850,59463,67395
19033,40.6739223,-73.8865225,49384,53223,36043
19034,43.0215612,-74.98507559999999,37259,34118,27290
19035,40.6688809,-73.8921624,76193,64407,53231
19036,40.6705099,-73.8811822,50228,23994,54838
19037,40.6827365,-73.883765,60202,47564,55473
19038,40.6879085,-73.8718976,62611,52051,40374
19039,40.6790412,-73.86591390000001,37577,12374,42038
19040,40.675895600000004,-73.87316340000001,35744,24977,37330
19041,40.6763414,-73.86436390000001,54190,46980,48664
19042,40.6637329,-73.86285670000001,49993,30274,60692
19043,40.6439742,-73.96718359999998,127425,95192,81755
19044,43.863186600000006,-75.63039300000001,80474,69072,56155
19045,44.0075967,-76.1096405,64186,54796,45824
19046,43.581354499999996,-75.5618852,60716,52340,44258
19047,42.8960249,-77.68824079999999,70358,52074,51932
19048,42.89588870000001,-77.6086725,61810,53030,46919
19049,42.7236954,-77.8752072,38664,23381,34022
19050,42.562809,-77.9425043,61726,50083,42154
19051,43.0982901,-75.6497099,54322,46080,42683
19052,43.1170389,-75.7631608,51186,33860,42925
19053,43.0386988,-75.83874499999999,79311,66834,47558
19054,42.9903103,-75.6855147,63058,56003,41154
19055,42.8152169,-75.5425157,75740,68402,53242
19056,43.985673,-75.8920376,43893,32831,42043
19057,43.1733854,-77.6085802,28515,16093,30557
19058,43.1963718,-77.6527415,31185,23005,25023
19059,43.1904633,-77.63516109999999,44434,42304,28238
19060,43.175525,-77.633088,17659,11001,20815
19061,43.150366,-77.5892577,96980,59485,86998
19062,43.1465154,-77.5817158,42915,31377,34704
19063,43.1366529,-77.59471190000001,66503,50997,51804
19064,43.1202701,-77.62714620000001,0,0,0
19065,43.2109164,-77.61948149999999,21014,16711,18457
19066,43.177026899999994,-77.61807850000001,19336,11785,23116
19067,43.7374206,-76.0122762,66421,55954,47916
19068,43.173527,-77.5680322,55750,48435,49265
19069,43.164897499999995,-77.57599509999999,27359,30606,19798
19070,43.163863899999996,-77.55815770000001,64032,63290,31980
19071,43.1445622,-77.6421952,24702,13424,25033
19072,43.138460200000004,-77.64212679999999,45326,32997,46187
19073,43.1297641,-77.6467186,51905,46270,34259
19074,43.156476399999995,-77.5549234,53117,41909,40706
19075,43.178145,-77.5926286,26911,20330,21663
19076,43.181795799999996,-77.5670604,29283,26753,16551
19077,43.223483200000004,-77.6249452,40091,30558,30277
19078,40.6932903,-73.9877087,121197,105949,67127
19079,43.174607,-77.66409300000001,45599,39653,32795
19080,43.1560576,-77.60654770000001,18650,13355,23652
19081,43.16145220000001,-77.6442271,23502,17149,21515
19082,43.234879,-77.6008874,101587,92063,60124
19083,43.20340039999999,-77.60987990000001,85511,300000,52729
19084,43.204235100000005,-77.5921204,85270,300000,59613
19085,43.2109217,-77.5452573,86450,300000,63838
19086,43.197105,-77.5516421,43462,31764,41847
19087,43.1738706,-77.5431522,62286,53783,38001
19088,43.22216029999999,-77.4826547,113388,102327,65057
19089,40.6916164,-73.9776998,83112,71494,56006
19090,43.2508125,-77.4079813,102183,89799,70891
19091,43.1873625,-77.45093409999998,103836,101408,62298
19092,43.143097499999996,-77.40337779999999,104059,97678,54603
19093,43.1406444,-77.51018559999999,76749,48865,65444
19094,43.061895799999995,-77.44945329999999,93056,81491,72488
19095,43.0994653,-77.4430687,91750,300000,57539
19096,43.0888409,-77.4655933,83797,60196,67564
19097,43.113803999999995,-77.52398690000001,63121,66186,36656
19098,43.0890894,-77.5288463,130820,111452,76656
19099,42.9911314,-77.5325184,127898,300000,66347
19100,40.6330732,-74.0485191,112402,95157,75622
19101,43.1290037,-77.5400086,95207,35105,87730
19102,43.129872,-77.5840252,108616,78687,72809
19103,43.1067086,-77.56876020000001,107384,93151,64894
19104,43.0845044,-77.5831821,59998,48054,46095
19105,43.0396701,-77.62673259999998,75972,58463,51571
19106,42.971329100000005,-77.6731429,116881,89405,82717
19107,43.228927299999995,-77.7280052,81720,63519,59596
19108,43.242071100000004,-77.65299870000001,55193,54478,28874
19109,43.249035600000006,-77.6401994,72047,300000,38118
19110,43.222649,-77.6507961,53422,300000,43913
19111,40.616786499999996,-74.0394733,79284,60997,65792
19112,43.2310289,-77.677947,64756,55774,41297
19113,43.1994234,-77.68300079999999,80080,79824,52297
19114,43.1719709,-77.71703029999999,63112,300000,54563
19115,43.138287899999995,-77.6884913,74990,300000,37096
19116,43.1150547,-77.70656109999999,88984,300000,56588
19117,43.0744693,-77.7435876,74308,62182,46869
19118,40.824996999999996,-73.8778533,44800,29713,46311
19119,43.3181032,-77.78504790000001,79979,71919,49778
19120,43.157411100000004,-77.84894059999999,95935,82639,63312
19121,43.0772852,-77.8725573,75032,58876,54961
19122,43.245059600000005,-77.9324553,88905,85169,49009
19123,40.6321309,-74.0274985,72410,60010,59052
19124,43.1765843,-77.9255865,108686,300000,61401
19125,42.950363700000004,-74.2080854,61660,45922,49112
19126,42.955565299999996,-74.1660752,67784,300000,35652
19127,43.0045635,-74.682751,45953,33415,43985
19128,42.8719351,-74.4222167,62990,49053,49625
19129,40.8201073,-73.7470623,144451,300000,81501
19130,40.7863748,-73.7468768,148313,131543,81947
19131,40.789384399999996,-73.72031729999999,131994,120234,83153
19132,40.7751691,-73.7279751,98329,83285,74915
19133,40.8375595,-73.7102316,95499,83268,65972
19134,40.6770199,-73.9952238,125991,120695,81624
19135,40.8240114,-73.70329509999999,157976,159711,79618
19136,40.8098223,-73.7050448,181401,205990,78949
19137,40.7849771,-73.6948789,161893,300000,72378
19138,40.8032131,-73.6283882,76406,71608,49700
19139,40.7704286,-73.66033900000001,181057,194521,69689
19140,40.7796764,-73.60340090000001,153841,161859,84594
19141,40.7486674,-73.6919165,121840,300000,79848
19142,40.7354383,-73.6852949,89538,73625,58195
19143,40.74533579999999,-73.662178,124877,117064,70083
19144,40.7583531,-73.64422979999999,109379,300000,74631
19145,40.6433565,-74.0013789,58146,38931,53934
19146,40.747142499999995,-73.6510435,114420,300000,61578
19147,40.7487571,-73.62813349999999,89464,300000,48533
19148,40.7650481,-73.59042559999999,115670,104386,66352
19149,40.7595973,-73.58036240000001,100790,78593,68941
19150,40.7595706,-73.5730887,57249,54996,38016
19151,40.7249464,-73.6974348,83430,300000,52783
19152,40.7257277,-73.68558780000001,124149,300000,65717
19153,40.7022044,-73.72209740000001,127080,300000,64371
19154,40.6921611,-73.7035213,126599,300000,67900
19155,40.711805700000006,-73.68290390000001,88586,61004,78929
19156,40.6422528,-73.99567490000001,40124,27801,38248
19157,40.6986329,-73.6853916,83236,300000,49088
19158,40.6956088,-73.67342059999999,116093,118223,67165
19159,40.7121148,-73.660449,98509,300000,71853
19160,40.7014128,-73.65321390000001,114680,107215,70569
19161,40.6777325,-73.64971800000001,110292,112643,66981
19162,40.729207099999996,-73.6506968,137028,300000,75834
19163,40.720353,-73.63895240000001,172942,300000,84801
19164,40.7109138,-73.63517709999999,106293,84266,66687
19165,40.7159549,-73.61408349999999,61897,43547,44924
19166,40.694829299999995,-73.6167087,135222,300000,62376
19167,40.6817476,-73.9828507,76721,53414,74519
19168,40.7096428,-73.60271479999999,131859,300000,57961
19169,40.704634399999996,-73.59395090000001,79534,77217,64502
19170,40.693566600000004,-73.5881433,95388,300000,55824
19171,40.7367622,-73.57023609999999,131929,300000,68421
19172,40.707417,-73.5745946,48585,29005,53497
19173,40.70624829999999,-73.5557891,98516,300000,81850
19174,40.7191361,-73.55414640000001,107587,300000,63232
19175,40.693566499999996,-73.56339320000001,95895,300000,61160
19176,40.7397927,-73.5254468,105976,113661,53136
19177,40.7376174,-73.503282,101981,300000,55709
19178,40.6268984,-74.0225939,85264,68875,65070
19179,40.7265443,-73.5003762,102741,77827,67780
19180,40.7206369,-73.5137848,87235,300000,69958
19181,40.7121544,-73.49635909999999,104938,102414,63643
19182,40.6965204,-73.5055678,97523,83262,61621
19183,40.6820805,-73.71454940000001,107354,300000,59561
19184,40.6773176,-73.6740082,121934,300000,72810
19185,40.667005100000004,-73.71886190000001,134467,300000,75932
19186,40.6703756,-73.69101529999999,104613,113199,54519
19187,40.6531331,-73.69624240000002,81568,71023,47321
19188,40.6557909,-73.7185419,164145,182895,80449
19189,40.616707700000006,-74.012961,85413,56921,76671
19190,40.6252035,-73.7278329,140511,300000,70293
19191,40.63862039999999,-73.7212504,151136,300000,70668
19192,40.6299339,-73.6933835,176337,300000,79677
19193,40.6419957,-73.6943933,125108,300000,72251
19194,40.6531902,-73.6758303,72112,60309,47697
19195,40.6458189,-73.6664223,143493,300000,74690
19196,40.6542323,-73.64839609999999,89071,66354,69013
19197,40.661492200000005,-73.64137020000001,126874,300000,88071
19198,40.6813399,-73.623334,100078,300000,54284
19199,40.6272092,-73.6533873,112845,104987,74388
19200,40.618979700000004,-74.02687209999999,76483,60833,57847
19201,40.6304882,-73.64364559999999,137228,300000,83827
19202,40.6375195,-73.628331,109641,300000,61585
19203,40.6693142,-73.61080059999999,96739,300000,76034
19204,40.646546799999996,-73.6098142,84197,300000,61286
19205,40.6792734,-73.59149140000001,85433,89213,48026
19206,40.668708200000005,-73.5907793,74878,300000,41065
19207,40.6633563,-73.5837561,61631,30584,65420
19208,40.64991679999999,-73.58094809999999,55900,33635,55086
19209,40.6364669,-73.57924659999999,117305,92140,80021
19210,40.6833768,-73.5424561,95973,87439,62019
19211,40.6101331,-74.01263399999999,81104,68856,65434
19212,40.6887431,-73.53117320000001,94312,300000,67097
19213,40.6417899,-73.548625,136081,119820,75063
19214,40.645787,-73.5364381,158720,300000,69207
19215,40.6584973,-73.53189520000001,132100,133374,74578
19216,40.6793876,-73.5165815,148380,300000,84387
19217,40.6832976,-73.50258769999999,139864,300000,72481
19218,40.626068700000005,-73.68117729999999,120234,93632,73298
19219,40.58605670000001,-73.72509670000001,119286,94502,75517
19220,40.5920323,-73.6683683,127664,300000,61468
19221,40.590574,-73.6510657,89880,78077,56590
19222,40.687775,-73.9723679,101892,87110,70751
19223,40.6048438,-73.5586235,157464,179840,86970
19224,40.8779155,-73.62330990000001,119400,300000,67416
19225,40.860197799999995,-73.60624179999999,66469,46078,57262
19226,40.8275953,-73.6384693,145974,300000,73942
19227,40.807911600000004,-73.570122,178731,203439,77908
19228,40.9069174,-73.5105178,144265,138812,84906
19229,40.8332756,-73.8755275,35044,24226,32251
19230,40.8495235,-73.5288524,113199,113516,77453
19231,40.8293919,-73.5060245,170420,187634,81857
19232,40.7828712,-73.52551070000001,150869,144102,74507
19233,40.8037167,-73.50656,128294,300000,59660
19234,40.6284585,-73.9989281,58686,37551,60810
19235,40.768414299999996,-73.5406425,138227,300000,57497
19236,40.750755,-73.525735,117624,300000,69033
19237,40.7650004,-73.5139024,64908,54302,36602
19238,40.783636,-73.511438,104190,300000,61393
19239,40.788824700000006,-73.4577056,125431,111512,82589
19240,40.7693678,-73.48815,107260,83606,78175
19241,40.762310799999995,-73.48429990000001,118504,300000,70233
19242,40.7508283,-73.45838690000001,152736,300000,74315
19243,40.720834,-73.4763881,100454,300000,58213
19244,40.7295408,-73.4428568,104582,68999,79315
19245,40.62202,-74.0110215,95868,88723,66423
19246,40.7133944,-73.44985340000001,113623,300000,67594
19247,40.7137448,-73.4701386,111362,101604,60561
19248,40.697937700000004,-73.4756978,117114,300000,70531
19249,40.68840529999999,-73.4706593,105483,300000,75950
19250,40.65760039999999,-73.4640836,147134,300000,75959
19251,40.6845239,-73.4527175,100309,300000,66000
19252,40.6669221,-73.45432840000001,105055,300000,64865
19253,40.6318174,-73.4471934,126076,97891,77854
19254,40.6834505,-73.48848000000001,143455,132008,79973
19255,40.6900555,-74.04614240000001,0,0,0
19256,40.668354799999996,-73.96046740000001,53988,37779,52858
19257,40.6903066,-74.017891,0,0,0
19258,40.7038083,-74.00501949999999,0,0,0
19259,40.6986408,-74.00589699999999,0,0,0
19260,40.7159065,-73.9820936,100415,91469,69551
19261,40.7075653,-74.00139909999999,63514,49704,51021
19262,40.715956799999994,-73.993266,71282,300000,67597
19263,40.718356899999996,-73.9702209,23418,17698,21316
19264,40.722161799999995,-73.96825009999999,51338,23603,66358
19265,40.712550799999995,-73.99901209999999,85653,58285,78655
19266,40.721005700000006,-73.98683869999999,94331,77632,58968
19267,40.6405156,-73.9903118,52854,37165,45081
19268,40.7255579,-73.9837166,88972,84698,51930
19269,40.7223222,-73.9911397,36693,16069,44487
19270,40.7273669,-73.9884656,80209,300000,50737
19271,40.7204981,-74.0122662,187377,220441,84528
19272,40.7191639,-73.9966958,82485,54857,83968
19273,40.727842100000004,-73.9715756,64562,64591,41792
19274,40.7338561,-73.9837297,154075,300000,83996
19275,40.7361115,-73.98721379999999,161984,300000,81382
19276,40.72767329999999,-73.99708299999999,157104,300000,77725
19277,40.7431498,-73.9905172,147114,151229,89018
19278,40.692513,-73.95778490000001,60987,44718,60053
19279,40.7337076,-73.9923293,121655,100393,77632
19280,40.734421399999995,-73.9968603,116723,111122,85044
19281,40.7299685,-73.9995774,104474,96567,81907
19282,40.7400705,-73.9792317,82536,50897,70049
19283,40.7404366,-73.9840803,119132,300000,68428
19284,40.7354477,-73.99991390000001,142518,151877,83492
19285,40.744865600000004,-73.9808585,82626,300000,55427
19286,40.7343782,-74.0151997,0,0,0
19287,40.7380851,-74.00329659999998,131384,300000,70352
19288,40.7397795,-74.0144915,82593,67870,76259
19289,40.67944310000001,-73.9492697,54079,43209,49060
19290,40.73980529999999,-73.9987713,114127,113208,81958
19291,40.7519695,-73.9840942,0,0,0
19292,40.7525143,-73.9617418,134125,131519,94370
19293,40.7494997,-73.9723847,139350,300000,73807
19294,40.752658600000004,-73.9700939,125592,112803,78602
19295,40.7471119,-74.0008752,52434,40262,51644
19296,40.756374799999996,-73.98088609999999,130453,132578,71784
19297,40.755788,-73.9677745,142422,118775,79232
19298,40.7562006,-73.95849890000001,0,0,0
19299,40.7600894,-73.9582412,149784,118963,81984
19300,40.6982179,-73.9473445,65376,52856,57605
19301,40.7621475,-73.9631394,137288,115388,94722
19302,40.761244399999995,-73.9689142,133219,123001,89800
19303,40.7625331,-73.9557917,105300,300000,60088
19304,40.76527479999999,-73.96085529999999,137483,97826,92299
19305,40.7597092,-73.99170040000001,54560,30117,57174
19306,40.766056,-73.9529175,108382,100418,66045
19307,40.7684666,-73.9585262,134065,111279,82219
19308,40.762237,-73.989856,92844,69242,72536
19309,40.7650037,-73.999997,138381,135115,90492
19310,40.7693334,-73.9500351,134000,300000,78677
19311,40.61263029999999,-73.9903254,66970,51028,56526
19312,40.77170170000001,-73.9561658,123837,300000,80368
19313,40.7717078,-73.9993718,91179,65516,80013
19314,40.7725278,-73.9480644,129814,115004,90131
19315,40.7749216,-73.953815,84766,300000,51187
19316,40.7672922,-73.98617109999999,96825,95996,66534
19317,40.7772742,-73.96142569999999,133076,87250,92589
19318,40.7762431,-73.9453168,134964,129437,89137
19319,40.7771918,-73.952161,161104,173131,82087
19320,40.7788416,-73.9560743,148569,126310,83744
19321,40.7723544,-73.9824833,148419,160021,87904
19322,40.610896399999994,-73.999489,62712,45784,59542
19323,40.7753625,-73.99210140000001,19366,17622,12131
19324,40.7748578,-73.9806658,132127,115084,90053
19325,40.7813494,-73.9491245,83504,91513,51964
19326,40.7798937,-73.9935495,135355,117966,73861
19327,40.7774175,-73.9787896,127309,300000,69908
19328,40.786524299999996,-73.95046500000001,119982,109311,79934
19329,40.7856349,-73.9553223,172032,198814,83057
19330,40.779949200000004,-73.9771934,119448,128764,65220
19331,40.7849584,-73.98982629999999,110510,107159,77008
19332,40.782357700000006,-73.97499870000001,142053,140944,91643
19333,40.6974508,-73.94088520000001,22877,14296,23382
19334,40.7861484,-73.9838791,160871,300000,90144
19335,40.7851959,-73.9731196,141320,128719,82301
19336,40.7890396,-73.9823769,95369,70954,81862
19337,40.793827,-73.9451333,83640,58119,62762
19338,40.7948875,-73.948576,88217,47120,90166
